continent,location,date,population,new_cases,new_vaccinations,total_vaccinations,RollingPeopleInfected,RollingPeopleVaccinated,percent_infected,percent_vaccinated
Europe,Czechia,2021-03-10,10708982,15380,47737,971821,1351195,970571,12.62,9.06
Europe,Czechia,2021-03-11,10708982,14529,52641,1024462,1365724,1023212,12.75,9.55
Europe,Czechia,2021-03-12,10708982,11274,46656,1071118,1376998,1069868,12.86,9.99
Europe,Czechia,2021-03-13,10708982,15110,18199,1089317,1392108,1088067,13.0,10.16
Europe,Czechia,2021-03-14,10708982,6970,13146,1102463,1399078,1101213,13.06,10.28
Europe,Czechia,2021-03-15,10708982,3342,36731,1139194,1402420,1137944,13.1,10.63
Europe,Czechia,2021-03-16,10708982,10542,48906,1188100,1412962,1186850,13.19,11.08
Europe,Czechia,2021-03-17,10708982,14029,47557,1235657,1426991,1234407,13.33,11.53
Europe,Czechia,2021-03-18,10708982,12028,49808,1285465,1439019,1284215,13.44,11.99
Europe,Czechia,2021-03-19,10708982,10677,47439,1332904,1449696,1331654,13.54,12.43
Europe,Czechia,2021-03-20,10708982,9710,16957,1349861,1459406,1348611,13.63,12.59
Europe,Czechia,2021-03-21,10708982,10141,8856,1358717,1469547,1357467,13.72,12.68
Europe,Czechia,2021-03-22,10708982,-2214,36396,1395113,1467333,1393863,13.7,13.02
Europe,Czechia,2021-03-23,10708982,8205,39412,1434525,1475538,1433275,13.78,13.38
Europe,Czechia,2021-03-24,10708982,10972,42047,1476572,1486510,1475322,13.88,13.78
Europe,Czechia,2021-03-25,10708982,8851,43773,1520345,1495361,1519095,13.96,14.19
Europe,Czechia,2021-03-26,10708982,7946,41814,1562159,1503307,1560909,14.04,14.58
Europe,Czechia,2021-03-27,10708982,7714,13080,1575239,1511021,1573989,14.11,14.7
Europe,Czechia,2021-03-28,10708982,4008,9563,1584802,1515029,1583552,14.15,14.79
Europe,Czechia,2021-03-29,10708982,1743,39236,1624038,1516772,1622788,14.16,15.15
Europe,Czechia,2021-03-30,10708982,6896,46357,1670395,1523668,1669145,14.23,15.59
Europe,Czechia,2021-03-31,10708982,8664,49545,1719940,1532332,1718690,14.31,16.05
Europe,Czechia,2021-04-01,10708982,7285,56871,1776811,1539617,1775561,14.38,16.58
Europe,Czechia,2021-04-02,10708982,6248,19361,1796172,1545865,1794922,14.44,16.76
Europe,Czechia,2021-04-03,10708982,3869,14307,1810479,1549734,1809229,14.47,16.89
Europe,Czechia,2021-04-04,10708982,2162,11169,1821648,1551896,1820398,14.49,17.0
Europe,Czechia,2021-04-05,10708982,1924,9398,1831046,1553820,1829796,14.51,17.09
Europe,Czechia,2021-04-06,10708982,1425,44836,1875882,1555245,1874632,14.52,17.51
Europe,Czechia,2021-04-07,10708982,5532,44940,1920822,1560777,1919572,14.57,17.92
Europe,Czechia,2021-04-08,10708982,7071,68376,1989198,1567848,1987948,14.64,18.56
Europe,Czechia,2021-04-09,10708982,5305,67965,2057163,1573153,2055913,14.69,19.2
Europe,Czechia,2021-04-10,10708982,4819,30348,2087511,1577972,2086261,14.74,19.48
Europe,Czechia,2021-04-11,10708982,2217,19602,2107113,1580189,2105863,14.76,19.66
Europe,Czechia,2021-04-12,10708982,995,61932,2169045,1581184,2167795,14.77,20.24
Europe,Czechia,2021-04-13,10708982,3853,61035,2230080,1585037,2228830,14.8,20.81
Europe,Czechia,2021-04-14,10708982,5087,65281,2295361,1590124,2294111,14.85,21.42
Europe,Czechia,2021-04-15,10708982,3723,72529,2367890,1593847,2366640,14.88,22.1
Europe,Czechia,2021-04-16,10708982,3256,69416,2437306,1597103,2436056,14.91,22.75
Europe,Czechia,2021-04-17,10708982,3238,25379,2462685,1600341,2461435,14.94,22.98
Europe,Czechia,2021-04-18,10708982,1540,17807,2480492,1601881,2479242,14.96,23.15
Europe,Czechia,2021-04-19,10708982,830,58568,2539060,1602711,2537810,14.97,23.7
Europe,Czechia,2021-04-20,10708982,3319,57308,2596368,1606030,2595118,15.0,24.23
Europe,Czechia,2021-04-21,10708982,3831,61049,2657417,1609861,2656167,15.03,24.8
Europe,Czechia,2021-04-22,10708982,2971,70830,2728247,1612832,2726997,15.06,25.46
Europe,Czechia,2021-04-23,10708982,2629,60632,2788879,1615461,2787629,15.09,26.03
Europe,Czechia,2021-04-24,10708982,2607,22690,2811569,1618068,2810319,15.11,26.24
Europe,Czechia,2021-04-25,10708982,1315,18402,2829971,1619383,2828721,15.12,26.41
Europe,Czechia,2021-04-26,10708982,823,55387,2885358,1620206,2884108,15.13,26.93
Europe,Czechia,2021-04-27,10708982,2571,58856,2944214,1622777,2942964,15.15,27.48
Europe,Czechia,2021-04-28,10708982,3256,69913,3014127,1626033,3012877,15.18,28.13
Europe,Czechia,2021-04-29,10708982,2503,76963,3091090,1628536,3089840,15.21,28.85
Europe,Czechia,2021-04-30,10708982,2222,65331,3156421,1630758,3155171,15.23,29.46
Africa,Democratic Republic of Congo,2021-04-25,89561404,78,,1700,29576,,0.03,
Europe,Denmark,2020-12-27,5792203,2188,,6366,153952,,2.66,
Europe,Denmark,2020-12-28,5792203,2482,2018,8384,156434,2018,2.7,0.03
Europe,Denmark,2020-12-29,5792203,2640,8806,17190,159074,10824,2.75,0.19
Europe,Denmark,2020-12-30,5792203,2788,11261,28451,161862,22085,2.79,0.38
Europe,Denmark,2020-12-31,5792203,2254,6053,34504,164116,28138,2.83,0.49
Europe,Denmark,2021-01-01,5792203,2451,2292,36796,166567,30430,2.88,0.53
Europe,Denmark,2021-01-02,5792203,1615,8705,45501,168182,39135,2.9,0.68
Europe,Denmark,2021-01-03,5792203,1176,5851,51352,169358,44986,2.92,0.78
Europe,Denmark,2021-01-04,5792203,2078,2393,53745,171436,47379,2.96,0.82
Europe,Denmark,2021-01-05,5792203,1997,13299,67044,173433,60678,2.99,1.05
Europe,Denmark,2021-01-06,5792203,2230,19413,86457,175663,80091,3.03,1.38
Europe,Denmark,2021-01-07,5792203,1844,17219,103676,177507,97310,3.06,1.68
Europe,Denmark,2021-01-08,5792203,1663,8323,111999,179170,105633,3.09,1.82
Europe,Denmark,2021-01-09,5792203,1745,1893,113892,180915,107526,3.12,1.86
Europe,Denmark,2021-01-10,5792203,1246,813,114705,182161,108339,3.14,1.87
Europe,Denmark,2021-01-11,5792203,1239,656,115361,183400,108995,3.17,1.88
Europe,Denmark,2021-01-12,5792203,1076,462,115823,184476,109457,3.18,1.89
Europe,Denmark,2021-01-13,5792203,1359,12631,128454,185835,122088,3.21,2.11
Europe,Denmark,2021-01-14,5792203,1,17756,146210,185836,139844,3.21,2.41
Europe,Denmark,2021-01-15,5792203,2162,15074,161284,187998,154918,3.25,2.67
Europe,Denmark,2021-01-16,5792203,880,4575,165859,188878,159493,3.26,2.75
Europe,Denmark,2021-01-17,5792203,889,3183,169042,189767,162676,3.28,2.81
Europe,Denmark,2021-01-18,5792203,807,5931,174973,190574,168607,3.29,2.91
Europe,Denmark,2021-01-19,5792203,725,4525,179498,191299,173132,3.3,2.99
Europe,Denmark,2021-01-20,5792203,888,3348,182846,192187,176480,3.32,3.05
Europe,Denmark,2021-01-21,5792203,760,3834,186680,192947,180314,3.33,3.11
Europe,Denmark,2021-01-22,5792203,773,6304,192984,193720,186618,3.34,3.22
Europe,Denmark,2021-01-23,5792203,879,7855,200839,194599,194473,3.36,3.36
Europe,Denmark,2021-01-24,5792203,754,7077,207916,195353,201550,3.37,3.48
Europe,Denmark,2021-01-25,5792203,625,2752,210668,195978,204302,3.38,3.53
Europe,Denmark,2021-01-26,5792203,654,1941,212609,196632,206243,3.39,3.56
Europe,Denmark,2021-01-27,5792203,592,4558,217167,197224,210801,3.4,3.64
Europe,Denmark,2021-01-28,5792203,668,8333,225500,197892,219134,3.42,3.78
Europe,Denmark,2021-01-29,5792203,456,19350,244850,198348,238484,3.42,4.12
Europe,Denmark,2021-01-30,5792203,431,14060,258910,198779,252544,3.43,4.36
Europe,Denmark,2021-01-31,5792203,377,13430,272340,199156,265974,3.44,4.59
Europe,Denmark,2021-02-01,5792203,488,8628,280968,199644,274602,3.45,4.74
Europe,Denmark,2021-02-02,5792203,397,5033,286001,200041,279635,3.45,4.83
Europe,Denmark,2021-02-03,5792203,425,7704,293705,200466,287339,3.46,4.96
Europe,Denmark,2021-02-04,5792203,554,12306,306011,201020,299645,3.47,5.17
Europe,Denmark,2021-02-05,5792203,438,14995,321006,201458,314640,3.48,5.43
Europe,Denmark,2021-02-06,5792203,413,7780,328786,201871,322420,3.49,5.57
Europe,Denmark,2021-02-07,5792203,436,5539,334325,202307,327959,3.49,5.66
Europe,Denmark,2021-02-08,5792203,430,9575,343900,202737,337534,3.5,5.83
Europe,Denmark,2021-02-09,5792203,367,8435,352335,203104,345969,3.51,5.97
Europe,Denmark,2021-02-10,5792203,470,7184,359519,203574,353153,3.51,6.1
Europe,Denmark,2021-02-11,5792203,478,8131,367650,204052,361284,3.52,6.24
Europe,Denmark,2021-02-12,5792203,428,19672,387322,204480,380956,3.53,6.58
Europe,Denmark,2021-02-13,5792203,274,7522,394844,204754,388478,3.53,6.71
Europe,Denmark,2021-02-14,5792203,295,6845,401689,205049,395323,3.54,6.83
Europe,Denmark,2021-02-15,5792203,437,16973,418662,205486,412296,3.55,7.12
Europe,Denmark,2021-02-16,5792203,385,14574,433236,205871,426870,3.55,7.37
Europe,Denmark,2021-02-17,5792203,414,10877,444113,206285,437747,3.56,7.56
Europe,Denmark,2021-02-18,5792203,468,11770,455883,206753,449517,3.57,7.76
Europe,Denmark,2021-02-19,5792203,552,14856,470739,207305,464373,3.58,8.02
Europe,Denmark,2021-02-20,5792203,464,11075,481814,207769,475448,3.59,8.21
Europe,Denmark,2021-02-21,5792203,496,11151,492965,208265,486599,3.6,8.4
Europe,Denmark,2021-02-22,5792203,450,14613,507578,208715,501212,3.6,8.65
Europe,Denmark,2021-02-23,5792203,529,16343,523921,209244,517555,3.61,8.94
Europe,Denmark,2021-02-24,5792203,523,15655,539576,209767,533210,3.62,9.21
Europe,Denmark,2021-02-25,5792203,603,15111,554687,210370,548321,3.63,9.47
Europe,Denmark,2021-02-26,5792203,530,36997,591684,210900,585318,3.64,10.11
Europe,Denmark,2021-02-27,5792203,520,8142,599826,211420,593460,3.65,10.25
Europe,Denmark,2021-02-28,5792203,463,12425,612251,211883,605885,3.66,10.46
Europe,Denmark,2021-03-01,5792203,497,20832,633083,212380,626717,3.67,10.82
Europe,Denmark,2021-03-02,5792203,532,18011,651094,212912,644728,3.68,11.13
Europe,Denmark,2021-03-03,5792203,574,14030,665124,213486,658758,3.69,11.37
Europe,Denmark,2021-03-04,5792203,521,19239,684363,214007,677997,3.69,11.71
Europe,Denmark,2021-03-05,5792203,614,22336,706699,214621,700333,3.71,12.09
Europe,Denmark,2021-03-06,5792203,394,18649,725348,215015,718982,3.71,12.41
Europe,Denmark,2021-03-07,5792203,513,16410,741758,215528,735392,3.72,12.7
Europe,Denmark,2021-03-08,5792203,427,16103,757861,215955,751495,3.73,12.97
Europe,Denmark,2021-03-09,5792203,527,18185,776046,216482,769680,3.74,13.29
Europe,Denmark,2021-03-10,5792203,2007,19379,795425,218489,789059,3.77,13.62
Europe,Denmark,2021-03-11,5792203,862,12652,808077,219351,801711,3.79,13.84
Europe,Denmark,2021-03-12,5792203,645,14048,822125,219996,815759,3.8,14.08
Europe,Denmark,2021-03-13,5792203,613,10509,832634,220609,826268,3.81,14.27
Europe,Denmark,2021-03-14,5792203,542,10666,843300,221151,836934,3.82,14.45
Europe,Denmark,2021-03-15,5792203,612,12779,856079,221763,849713,3.83,14.67
Europe,Denmark,2021-03-16,5792203,771,16348,872427,222534,866061,3.84,14.95
Europe,Denmark,2021-03-17,5792203,787,20034,892461,223321,886095,3.86,15.3
Europe,Denmark,2021-03-18,5792203,786,21957,914418,224107,908052,3.87,15.68
Europe,Denmark,2021-03-19,5792203,843,19693,934111,224950,927745,3.88,16.02
Europe,Denmark,2021-03-20,5792203,590,7822,941933,225540,935567,3.89,16.15
Europe,Denmark,2021-03-21,5792203,657,9678,951611,226197,945245,3.91,16.32
Europe,Denmark,2021-03-22,5792203,1272,11940,963551,227469,957185,3.93,16.53
Europe,Denmark,2021-03-23,5792203,254,13778,977329,227723,970963,3.93,16.76
Europe,Denmark,2021-03-24,5792203,-2001,23437,1000766,225722,994400,3.9,17.17
Europe,Denmark,2021-03-25,5792203,814,16267,1017033,226536,1010667,3.91,17.45
Europe,Denmark,2021-03-26,5792203,789,14094,1031127,227325,1024761,3.92,17.69
Europe,Denmark,2021-03-27,5792203,416,13136,1044263,227741,1037897,3.93,17.92
Europe,Denmark,2021-03-28,5792203,964,13633,1057896,228705,1051530,3.95,18.15
Europe,Denmark,2021-03-29,5792203,679,24294,1082190,229384,1075824,3.96,18.57
Europe,Denmark,2021-03-30,5792203,1210,27854,1110044,230594,1103678,3.98,19.05
Europe,Denmark,2021-03-31,5792203,701,23014,1133058,231295,1126692,3.99,19.45
Europe,Denmark,2021-04-01,5792203,662,11171,1144229,231957,1137863,4.0,19.64
Europe,Denmark,2021-04-02,5792203,708,11950,1156179,232665,1149813,4.02,19.85
Europe,Denmark,2021-04-03,5792203,745,14325,1170504,233410,1164138,4.03,20.1
Europe,Denmark,2021-04-04,5792203,600,13497,1184001,234010,1177635,4.04,20.33
Europe,Denmark,2021-04-05,5792203,479,13629,1197630,234489,1191264,4.05,20.57
Europe,Denmark,2021-04-06,5792203,520,22166,1219796,235009,1213430,4.06,20.95
Europe,Denmark,2021-04-07,5792203,614,24943,1244739,235623,1238373,4.07,21.38
Europe,Denmark,2021-04-08,5792203,717,22341,1267080,236340,1260714,4.08,21.77
Europe,Denmark,2021-04-09,5792203,698,25231,1292311,237038,1285945,4.09,22.2
Europe,Denmark,2021-04-10,5792203,755,22216,1314527,237793,1308161,4.11,22.58
Europe,Denmark,2021-04-11,5792203,691,18795,1333322,238484,1326956,4.12,22.91
Europe,Denmark,2021-04-12,5792203,514,105551,1438873,238998,1432507,4.13,24.73
Europe,Denmark,2021-04-13,5792203,563,24797,1463670,239561,1457304,4.14,25.16
Europe,Denmark,2021-04-14,5792203,664,22644,1486314,240225,1479948,4.15,25.55
Europe,Denmark,2021-04-15,5792203,798,24422,1510736,241023,1504370,4.16,25.97
Europe,Denmark,2021-04-16,5792203,677,25629,1536365,241700,1529999,4.17,26.41
Europe,Denmark,2021-04-17,5792203,724,21541,1557906,242424,1551540,4.19,26.79
Europe,Denmark,2021-04-18,5792203,902,19653,1577559,243326,1571193,4.2,27.13
Europe,Denmark,2021-04-19,5792203,741,39237,1616796,244067,1610430,4.21,27.8
Europe,Denmark,2021-04-20,5792203,692,39042,1655838,244759,1649472,4.23,28.48
Europe,Denmark,2021-04-21,5792203,803,35297,1691135,245562,1684769,4.24,29.09
Europe,Denmark,2021-04-22,5792203,893,33559,1724694,246455,1718328,4.25,29.67
Europe,Denmark,2021-04-23,5792203,702,33425,1758119,247157,1751753,4.27,30.24
Europe,Denmark,2021-04-24,5792203,547,22525,1780644,247704,1774278,4.28,30.63
Europe,Denmark,2021-04-25,5792203,612,20477,1801121,248316,1794755,4.29,30.99
Europe,Denmark,2021-04-26,5792203,704,39340,1840461,249020,1834095,4.3,31.66
Europe,Denmark,2021-04-27,5792203,624,47501,1887962,249644,1881596,4.31,32.48
Europe,Denmark,2021-04-28,5792203,835,44581,1932543,250479,1926177,4.32,33.25
Europe,Denmark,2021-04-29,5792203,769,43769,1976312,251248,1969946,4.34,34.01
Africa,Djibouti,2021-04-17,988002,27,,10246,10412,,1.05,
North America,Dominica,2021-02-23,71991,7,,2465,141,,0.2,
North America,Dominica,2021-02-25,71991,1,,4811,142,,0.2,
North America,Dominica,2021-03-01,71991,0,,7202,142,,0.2,
North America,Dominica,2021-03-02,71991,2,1036,8238,144,1036,0.2,1.44
North America,Dominica,2021-03-03,71991,0,1226,9464,144,2262,0.2,3.14
North America,Dominica,2021-03-04,71991,0,1012,10476,144,3274,0.2,4.55
North America,Dominica,2021-03-05,71991,0,892,11368,144,4166,0.2,5.79
North America,Dominica,2021-03-08,71991,0,,12275,144,4166,0.2,5.79
North America,Dominica,2021-03-10,71991,0,,13135,151,4166,0.21,5.79
North America,Dominica,2021-03-11,71991,0,430,13565,151,4596,0.21,6.38
North America,Dominica,2021-03-22,71991,0,,15304,156,4596,0.22,6.38
North America,Dominica,2021-03-25,71991,0,,16058,160,4596,0.22,6.38
North America,Dominica,2021-03-31,71991,0,,17674,161,4596,0.22,6.38
North America,Dominica,2021-04-01,71991,3,438,18112,164,5034,0.23,6.99
North America,Dominica,2021-04-12,71991,0,,18423,165,5034,0.23,6.99
North America,Dominica,2021-04-20,71991,0,,20721,165,5034,0.23,6.99
North America,Dominica,2021-04-22,71991,0,,23055,172,5034,0.24,6.99
North America,Dominican Republic,2021-02-16,10847904,532,385,385,231095,385,2.13,0.0
North America,Dominican Republic,2021-02-17,10847904,642,994,1379,231737,1379,2.14,0.01
North America,Dominican Republic,2021-02-18,10847904,1043,3949,5328,232780,5328,2.15,0.05
North America,Dominican Republic,2021-02-19,10847904,818,4872,10200,233598,10200,2.15,0.09
North America,Dominican Republic,2021-02-20,10847904,904,2887,13087,234502,13087,2.16,0.12
North America,Dominican Republic,2021-02-21,10847904,960,1177,14264,235462,14264,2.17,0.13
North America,Dominican Republic,2021-02-24,10847904,673,,26400,236883,14264,2.18,0.13
North America,Dominican Republic,2021-03-01,10847904,381,,60000,239998,14264,2.21,0.13
North America,Dominican Republic,2021-03-02,10847904,203,45000,105000,240201,59264,2.21,0.55
North America,Dominican Republic,2021-03-03,10847904,572,56827,161827,240773,116091,2.22,1.07
North America,Dominican Republic,2021-03-04,10847904,619,65892,227719,241392,181983,2.23,1.68
North America,Dominican Republic,2021-03-05,10847904,695,75771,303490,242087,257754,2.23,2.38
North America,Dominican Republic,2021-03-06,10847904,573,71775,375265,242660,329529,2.24,3.04
North America,Dominican Republic,2021-03-08,10847904,279,,400041,243526,329529,2.24,3.04
North America,Dominican Republic,2021-03-09,10847904,252,80196,480237,243778,409725,2.25,3.78
North America,Dominican Republic,2021-03-10,10847904,390,66854,547091,244168,476579,2.25,4.39
North America,Dominican Republic,2021-03-11,10847904,755,58915,606006,244923,535494,2.26,4.94
North America,Dominican Republic,2021-03-15,10847904,254,,675000,246299,535494,2.27,4.94
North America,Dominican Republic,2021-03-23,10847904,401,,800000,250177,535494,2.31,4.94
North America,Dominican Republic,2021-03-30,10847904,202,,910869,252384,535494,2.33,4.94
North America,Dominican Republic,2021-04-14,10847904,623,,1509898,259260,535494,2.39,4.94
North America,Dominican Republic,2021-04-25,10847904,919,,1747878,264863,535494,2.44,4.94
North America,Dominican Republic,2021-04-26,10847904,540,49468,1797346,265403,584962,2.45,5.39
North America,Dominican Republic,2021-04-27,10847904,78,49915,1847261,265481,634877,2.45,5.85
North America,Dominican Republic,2021-04-28,10847904,338,46575,1893836,265819,681452,2.45,6.28
North America,Dominican Republic,2021-04-29,10847904,395,41664,1935500,266214,723116,2.45,6.67
South America,Ecuador,2021-01-22,17643060,969,108,108,237158,108,1.34,0.0
South America,Ecuador,2021-01-27,17643060,1389,,2982,243535,108,1.38,0.0
South America,Ecuador,2021-02-04,17643060,949,,6228,253339,108,1.44,0.0
South America,Ecuador,2021-02-17,17643060,146,,8190,268219,108,1.52,0.0
South America,Ecuador,2021-02-24,17643060,2999,,24492,278779,108,1.58,0.0
South America,Ecuador,2021-03-01,17643060,212,,42114,286367,108,1.62,0.0
South America,Ecuador,2021-03-04,17643060,263,,59316,289735,108,1.64,0.0
South America,Ecuador,2021-03-05,17643060,1335,11832,71148,291070,11940,1.65,0.07
South America,Ecuador,2021-03-08,17643060,115,,74472,294618,11940,1.67,0.07
South America,Ecuador,2021-03-09,17643060,496,786,75258,295114,12726,1.67,0.07
South America,Ecuador,2021-03-11,17643060,1116,,95915,297957,12726,1.69,0.07
South America,Ecuador,2021-03-12,17643060,1259,27261,123176,299216,39987,1.7,0.23
South America,Ecuador,2021-03-13,17643060,1450,16183,139359,300666,56170,1.7,0.32
South America,Ecuador,2021-03-15,17643060,277,,141191,302498,56170,1.71,0.32
South America,Ecuador,2021-03-21,17643060,1730,,178970,312598,56170,1.77,0.32
South America,Ecuador,2021-03-23,17643060,719,,182261,313570,56170,1.78,0.32
South America,Ecuador,2021-03-24,17643060,3237,8918,191179,316807,65088,1.8,0.37
South America,Ecuador,2021-03-26,17643060,2795,,230770,321451,65088,1.82,0.37
South America,Ecuador,2021-03-27,17643060,1248,4230,235000,322699,69318,1.83,0.39
South America,Ecuador,2021-03-29,17643060,642,,244866,325124,69318,1.84,0.39
South America,Ecuador,2021-04-01,17643060,1633,,283106,330388,69318,1.87,0.39
South America,Ecuador,2021-04-04,17643060,2506,,301069,335681,69318,1.9,0.39
South America,Ecuador,2021-04-05,17643060,1096,34024,335093,336777,103342,1.91,0.59
South America,Ecuador,2021-04-06,17643060,925,21690,356783,337702,125032,1.91,0.71
South America,Ecuador,2021-04-08,17643060,2015,,363255,341619,125032,1.94,0.71
South America,Ecuador,2021-04-14,17643060,2950,,480962,350539,125032,1.99,0.71
South America,Ecuador,2021-04-15,17643060,4892,4170,485132,355431,129202,2.01,0.73
South America,Ecuador,2021-04-16,17643060,533,29019,514151,355964,158221,2.02,0.9
South America,Ecuador,2021-04-17,17643060,2193,30981,545132,358157,189202,2.03,1.07
South America,Ecuador,2021-04-18,17643060,2389,9237,554369,360546,198439,2.04,1.12
South America,Ecuador,2021-04-19,17643060,17,23342,577711,360563,221781,2.04,1.26
South America,Ecuador,2021-04-20,17643060,591,23518,601229,361154,245299,2.05,1.39
South America,Ecuador,2021-04-21,17643060,1689,42473,643702,362843,287772,2.06,1.63
South America,Ecuador,2021-04-22,17643060,2550,31808,675510,365393,319580,2.07,1.81
South America,Ecuador,2021-04-23,17643060,5913,35694,711204,371306,355274,2.1,2.01
South America,Ecuador,2021-04-24,17643060,1448,21513,732717,372754,376787,2.11,2.14
